Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
travel.bspb.ru,18F194513F0D912FBF569AA1928,precertificate,trichoscience.msk.ru,13CFC98F1A4FE411CEFCA50,precertificate,24
trichoscience.msk.ru,13CFC98F1A4FE411CEFCA50,precertificate,www.loko34.ru,1A7C99D3D285A916117CE0A,precertificate,22
www.loko34.ru,1A7C99D3D285A916117CE0A,precertificate,xn----7sbbnfhc0cfekr8a.xn--p1ai,1E026F5C2F9530BC3992BFA,precertificate,24
xn----7sbbnfhc0cfekr8a.xn--p1ai,1E026F5C2F9530BC3992BFA,precertificate,infteh.ru,18F19F98C9A1D5ACC403C92FB92,precertificate,24
infteh.ru,18F19F98C9A1D5ACC403C92FB92,precertificate,*.gaoysport.ru,18F19FB620697705BF82B56E7AD,precertificate,21
*.gaoysport.ru,18F19FB620697705BF82B56E7AD,precertificate,*.sberbank-school.ru,18F1A05CEF8DDA45F89234F7BFD,precertificate,20
*.sberbank-school.ru,18F1A05CEF8DDA45F89234F7BFD,precertificate,smartpaypsi.ecom.sberbank.ru,18F1A05F12FF8C91C08CADAADA1,precertificate,20
smartpaypsi.ecom.sberbank.ru,18F1A05F12FF8C91C08CADAADA1,precertificate,smartpay.ecom.sberbank.ru,18F1A0613D9F8C91C08BA9EDCAD,precertificate,20
smartpay.ecom.sberbank.ru,18F1A0613D9F8C91C08BA9EDCAD,precertificate,smartpayift.ecom.sberbank.ru,18F1A064FA7F8C91C08E2E8ACA1,precertificate,21
smartpayift.ecom.sberbank.ru,18F1A064FA7F8C91C08E2E8ACA1,precertificate,*.sberuniversity.online,18F1A065BEF3CD68440224F7B3D,precertificate,16
*.sberuniversity.online,18F1A065BEF3CD68440224F7B3D,precertificate,*.06.rospotrebnadzor.ru,18F1A2FE0B7C52BF96661EAC361,precertificate,20
*.06.rospotrebnadzor.ru,18F1A2FE0B7C52BF96661EAC361,precertificate,clientapi-uat.renbroker.ru,18F1A32F239A990307474F892C4,precertificate,21
clientapi-uat.renbroker.ru,18F1A32F239A990307474F892C4,precertificate,*.vika1998.ru,18F1A55D132F4F9D293B441413F,precertificate,22
*.vika1998.ru,18F1A55D132F4F9D293B441413F,precertificate,*.tfomssk.ru,18F1AAB363713C2CBEDF10ADDCF,precertificate,21
*.tfomssk.ru,18F1AAB363713C2CBEDF10ADDCF,precertificate,*.gis-tek.ru,18F1AAF4DEF6C59A88F59F639CF,precertificate,22
*.gis-tek.ru,18F1AAF4DEF6C59A88F59F639CF,precertificate,*.mfc-25.ru,18F1AB2983E588F4F26B4A8F467,precertificate,19
*.mfc-25.ru,18F1AB2983E588F4F26B4A8F467,precertificate,*.tconf.rt.ru,18F1AB5689AA7B4AF6F5890B04F,precertificate,19
*.tconf.rt.ru,18F1AB5689AA7B4AF6F5890B04F,precertificate,48.rospotrebnadzor.ru,18F1AB88E9F7E0820168C47F90C,precertificate,20
48.rospotrebnadzor.ru,18F1AB88E9F7E0820168C47F90C,precertificate,*.xn----otbdcavqeeep8b.xn--p1ai,18F1ABB531DDB74D38434DD52C7,precertificate,22
*.xn----otbdcavqeeep8b.xn--p1ai,18F1ABB531DDB74D38434DD52C7,precertificate,abc-inform.ru,1426FA33DEB447D6CA614F3,precertificate,24
abc-inform.ru,1426FA33DEB447D6CA614F3,precertificate,shfbshfbhsdfhsxdk.ru,1838FC007E672591668A65B,precertificate,23
shfbshfbhsdfhsxdk.ru,1838FC007E672591668A65B,precertificate,skepsys.pro,1CE602EF1F832E6055EF22A,precertificate,23
skepsys.pro,1CE602EF1F832E6055EF22A,precertificate,punks-not-dead.ru,152F8C2DD1C7D0906180D14,precertificate,21
punks-not-dead.ru,152F8C2DD1C7D0906180D14,precertificate,xn--80a1ahbq.xn--p1ai,14FEA6BBE705F7911758ED5,precertificate,17
xn--80a1ahbq.xn--p1ai,14FEA6BBE705F7911758ED5,precertificate,*.uigufufygfuiyv.ru,13F1D848AB2B02669711975,precertificate,22
*.uigufufygfuiyv.ru,13F1D848AB2B02669711975,precertificate,lab80.io,1550EE282EA06B0049D781A,precertificate,24
lab80.io,1550EE282EA06B0049D781A,precertificate,zavozi.com,14340986D6E49C9C80A5A78,precertificate,24
zavozi.com,14340986D6E49C9C80A5A78,precertificate,*.admsmosk.ru,18F382B54E73110B6FDEFA9A42A,precertificate,22
*.admsmosk.ru,18F382B54E73110B6FDEFA9A42A,precertificate,*tarif17.ru,18F382E24C252F25054A63E5AE6,precertificate,21
*tarif17.ru,18F382E24C252F25054A63E5AE6,precertificate,*.stavarhiv.ru,18F38303439B95350B1F09FB927,precertificate,22
*.stavarhiv.ru,18F38303439B95350B1F09FB927,precertificate,*.stepniva.ru,18F38336E5726A1B48795F31BCA,precertificate,21
*.stepniva.ru,18F38336E5726A1B48795F31BCA,precertificate,*.tatenergo.ru,18F38353C702767B62C0ADA916A,precertificate,21
*.tatenergo.ru,18F38353C702767B62C0ADA916A,precertificate,school2.glolime.ru,18F38376C0716B652084CDE2FE9,precertificate,23
school2.glolime.ru,18F38376C0716B652084CDE2FE9,precertificate,*.rgs.ru,18F38399C0B1F4E9029924696F7,precertificate,20
*.rgs.ru,18F38399C0B1F4E9029924696F7,precertificate,web-services.ncsp.com,18F383B6BCBF933C57E4A36474B,precertificate,18
web-services.ncsp.com,18F383B6BCBF933C57E4A36474B,precertificate,sip.gazeks.com,18F383D88C1DA455A69B6FDBC6E,precertificate,20
sip.gazeks.com,18F383D88C1DA455A69B6FDBC6E,precertificate,rosneft.ru,18F383FF8FE2A8686EFEBCC6D65,precertificate,19
rosneft.ru,18F383FF8FE2A8686EFEBCC6D65,precertificate,*.tonusdev.ru,18F3843386F5A011BE5A8B6F201,precertificate,22
*.tonusdev.ru,18F3843386F5A011BE5A8B6F201,precertificate,*.svetsrcn.stv.socinfo.ru,18F38524515FA5F3B158C81021C,precertificate,22
*.svetsrcn.stv.socinfo.ru,18F38524515FA5F3B158C81021C,precertificate,testtetstets.ru,135CF11AE45EFC50073BDF1,precertificate,26
testtetstets.ru,135CF11AE45EFC50073BDF1,precertificate,*.svistuhinskiy-centr.stv.socinfo.ru,18F388EE8537A9F3FE06F4C72AB,precertificate,23
*.svistuhinskiy-centr.stv.socinfo.ru,18F388EE8537A9F3FE06F4C72AB,precertificate,*.t-bank-app.ru,18F3892EE99E5B4AF732DF29A84,precertificate,20
*.t-bank-app.ru,18F3892EE99E5B4AF732DF29A84,precertificate,*.t-bank-app.su,18F38945960E5B4AF732DC69484,precertificate,18
*.t-bank-app.su,18F38945960E5B4AF732DC69484,precertificate,otzovik.com,18F3896813AF4B0E086C69BEA6D,precertificate,21
otzovik.com,18F3896813AF4B0E086C69BEA6D,precertificate,igusev.tattoo,1D820894256ABBAA65AA7D1,precertificate,27
igusev.tattoo,1D820894256ABBAA65AA7D1,precertificate,*.imc.spb.ru,18F38B93292A2B677C96A85FFC9,precertificate,25
*.imc.spb.ru,18F38B93292A2B677C96A85FFC9,precertificate,*.gz-spb.ru,18F38B9476DA7B777C96A857F8E,precertificate,19
*.gz-spb.ru,18F38B9476DA7B777C96A857F8E,precertificate,*.fstec.ru,18F38C725D12D1400993E7A46FF,precertificate,25
*.fstec.ru,18F38C725D12D1400993E7A46FF,precertificate,iportal.nso.ru,18F39AF972BCF0D0C00BE0C9D2F,precertificate,22
iportal.nso.ru,18F39AF972BCF0D0C00BE0C9D2F,precertificate,iportal.nso.ru,18F39BFA667CF0D0C00BE0C9D2F,precertificate,22
iportal.nso.ru,18F39BFA667CF0D0C00BE0C9D2F,precertificate,*.xn----7sbbq4bbghb4ak1m.xn--p1ai,18F39C1DADCC5F4B13547E36A30,precertificate,21
*.xn----7sbbq4bbghb4ak1m.xn--p1ai,18F39C1DADCC5F4B13547E36A30,precertificate,r01.ru,18F39C4006DDAB4AF97CD0C2C31,precertificate,23
r01.ru,18F39C4006DDAB4AF97CD0C2C31,precertificate,*.krasnarm.ru,18F39C6283DD2E4B3D19C726E6B,precertificate,19
*.krasnarm.ru,18F39C6283DD2E4B3D19C726E6B,precertificate,*.investrm.ru,18F39C7A139527B49A2E03E5F2E,precertificate,19
*.investrm.ru,18F39C7A139527B49A2E03E5F2E,precertificate,confluence.bspb.ru,18F39CA027F9EB806D02789F7DA,precertificate,21
confluence.bspb.ru,18F39CA027F9EB806D02789F7DA,precertificate,jira.bspb.ru,18F39CC1C0D9FB806D02791575E,precertificate,24
jira.bspb.ru,18F39CC1C0D9FB806D02791575E,precertificate,ift.sbertransport.ru,18F39CEA46BF8C91CEB44C869AC,precertificate,21
ift.sbertransport.ru,18F39CEA46BF8C91CEB44C869AC,precertificate,sbertransport.ru,18F39CEB668F8C91CEB542565AC,precertificate,21
sbertransport.ru,18F39CEB668F8C91CEB542565AC,precertificate,psi.sbertransport.ru,18F39CEC575F8C91CEB6CFA68AC,precertificate,19
psi.sbertransport.ru,18F39CEC575F8C91CEB6CFA68AC,precertificate,*.kjibgiyhvguyh-qwe.ru,1AE1D8309E585723A33E749,precertificate,24
*.kjibgiyhvguyh-qwe.ru,1AE1D8309E585723A33E749,precertificate,uigufufygfuiyv.ru,17E945647CDDF0BDE4F64EE,precertificate,23
uigufufygfuiyv.ru,17E945647CDDF0BDE4F64EE,precertificate,*.uigufufygfuiyv.ru,1C7F8B9E07E6757EB677BF2,precertificate,23
*.uigufufygfuiyv.ru,1C7F8B9E07E6757EB677BF2,precertificate,*.djfkdjf.ru,1FD491F03C87664DF3F2169,precertificate,24
*.djfkdjf.ru,1FD491F03C87664DF3F2169,precertificate,pay2.vbrr.ru,18F3D15FFA44CF8544731D9E4D6,precertificate,24
pay2.vbrr.ru,18F3D15FFA44CF8544731D9E4D6,precertificate,*.uiheiurh.ru,1DCD480B9215D49F6268904,precertificate,25
*.uiheiurh.ru,1DCD480B9215D49F6268904,precertificate,ldjfgfjkldgejfg.com,100FEE132FF8037E266A134,precertificate,21
ldjfgfjkldgejfg.com,100FEE132FF8037E266A134,precertificate,paykeeper.mkb.ru,18F3E0DABDAAB96B4FB2293A563,precertificate,23
paykeeper.mkb.ru,18F3E0DABDAAB96B4FB2293A563,precertificate,pokrovhram.com,1734AE15BFA2B7B2C82753C,precertificate,26
pokrovhram.com,1734AE15BFA2B7B2C82753C,precertificate,muzrussia.com,185EDAF9969A68EDACC5FED,precertificate,21
muzrussia.com,185EDAF9969A68EDACC5FED,precertificate,kustokusto.art,1512D6E86FF49DFDA5DDEF4,precertificate,21
kustokusto.art,1512D6E86FF49DFDA5DDEF4,precertificate,paykeeper.mkb.ru,18F4C7DDD9AAB96B4FB2293A563,precertificate,28
paykeeper.mkb.ru,18F4C7DDD9AAB96B4FB2293A563,precertificate,rmp-psi.sber.ru,18F4C812EBEB6F8B929AF97E3FA,precertificate,18
rmp-psi.sber.ru,18F4C812EBEB6F8B929AF97E3FA,precertificate,rmp.sber.ru,18F4C813F39DCF8B929AF970FCB,precertificate,20
rmp.sber.ru,18F4C813F39DCF8B929AF970FCB,precertificate,zen.me,18F4C853F5CDAB4AFEB89866A00,precertificate,20
zen.me,18F4C853F5CDAB4AFEB89866A00,precertificate,*.dzeninfra.ru,18F4C856532DAB4AFEB4960367E,precertificate,21
*.dzeninfra.ru,18F4C856532DAB4AFEB4960367E,precertificate,*.zenabout.ru,18F4C858383DAB4AFEB893F563E,precertificate,21
*.zenabout.ru,18F4C858383DAB4AFEB893F563E,precertificate,*.dzen.ru,18F4C859451DAB4AFEB4940F303,precertificate,19
*.dzen.ru,18F4C859451DAB4AFEB4940F303,precertificate,*.s3.dzeninfra.ru,18F4C85A191D9B4AFEB496065F2,precertificate,21
*.s3.dzeninfra.ru,18F4C85A191D9B4AFEB496065F2,precertificate,65.rospotrebnadzor.ru,18F4CD030E19C30F4CBA70182C2,precertificate,21
65.rospotrebnadzor.ru,18F4CD030E19C30F4CBA70182C2,precertificate,mp.nrb.ru,18F4CD4878CC2B4AFE77C07D320,precertificate,20
mp.nrb.ru,18F4CD4878CC2B4AFE77C07D320,precertificate,pentestmy.centrinvest.ru,18F4CE088C52A5CDD4B6F9C90EB,precertificate,25
pentestmy.centrinvest.ru,18F4CE088C52A5CDD4B6F9C90EB,precertificate,mobipay.centrinvest.ru,18F4CE2DCA92A5C553A849C90EB,precertificate,21
mobipay.centrinvest.ru,18F4CE2DCA92A5C553A849C90EB,precertificate,*.n3health.ru,18F4CE4EF297C2E0FBAB731B60F,precertificate,20
*.n3health.ru,18F4CE4EF297C2E0FBAB731B60F,precertificate,65.rospotrebnadzor.ru,18F4CE728039C30F4CBA70182C2,precertificate,19
65.rospotrebnadzor.ru,18F4CE728039C30F4CBA70182C2,precertificate,*.t-access.ru,18F4CEB6331D5B4AF732DD2CAE2,precertificate,23
*.t-access.ru,18F4CEB6331D5B4AF732DD2CAE2,precertificate,*.tnkf.su,18F4CEB9951DAB4AF732D56B5FA,precertificate,19
*.tnkf.su,18F4CEB9951DAB4AF732D56B5FA,precertificate,xn--d1aqf.xn--p1ai,18F4CEE335DB4B4AF5FB462F53E,precertificate,20
xn--d1aqf.xn--p1ai,18F4CEE335DB4B4AF5FB462F53E,precertificate,*.xn--d1aqf.xn--p1ai,18F4CF0088F2EB5AF5FB462F5B2,precertificate,19
*.xn--d1aqf.xn--p1ai,18F4CF0088F2EB5AF5FB462F5B2,precertificate,xn--80aald4bq.xn--d1aqf.xn--p1ai,18F4CF1E470EB6BB45FB462F57A,precertificate,24
xn--80aald4bq.xn--d1aqf.xn--p1ai,18F4CF1E470EB6BB45FB462F57A,precertificate,xn--h1alcedd.xn--d1aqf.xn--p1ai,18F4CF407034A7CA25FB462F52E,precertificate,21
xn--h1alcedd.xn--d1aqf.xn--p1ai,18F4CF407034A7CA25FB462F52E,precertificate,xn--80atbdbsooh2gqb.xn--d1aqf.xn--p1ai,18F4CF5DBB2BE7A5959B462F502,precertificate,21
xn--80atbdbsooh2gqb.xn--d1aqf.xn--p1ai,18F4CF5DBB2BE7A5959B462F502,precertificate,xn--b1amah.xn--80atbdbsooh2gqb.xn--d1aqf.xn--p1ai,18F4CF7F939BE7A9A4C8362F502,precertificate,20
xn--b1amah.xn--80atbdbsooh2gqb.xn--d1aqf.xn--p1ai,18F4CF7F939BE7A9A4C8362F502,precertificate,xn--90an6b.xn--d1aqf.xn--p1ai,18F4CFA2F8C99CFAC5FB462F5F2,precertificate,22
xn--90an6b.xn--d1aqf.xn--p1ai,18F4CFA2F8C99CFAC5FB462F5F2,precertificate,xn--n1aceo.xn--d1aqf.xn--p1ai,18F4CFBEB12DCC7AC5FB462F53E,precertificate,22
xn--n1aceo.xn--d1aqf.xn--p1ai,18F4CFBEB12DCC7AC5FB462F53E,precertificate,xn--e1adnd0h.xn--d1aqf.xn--p1ai,18F4CFE4780857FA25FB462F596,precertificate,20
xn--e1adnd0h.xn--d1aqf.xn--p1ai,18F4CFE4780857FA25FB462F596,precertificate,domrf.ru,18F4D00A575DAB4AF5FB4515E18,precertificate,22
domrf.ru,18F4D00A575DAB4AF5FB4515E18,precertificate,domrf-am.ru,18F4D02DC1EDAB4AF5FB47988C2,precertificate,19
domrf-am.ru,18F4D02DC1EDAB4AF5FB47988C2,precertificate,arendadomrf.ru,18F4D048603DCB4AF5FB4517010,precertificate,21
arendadomrf.ru,18F4D048603DCB4AF5FB4517010,precertificate,arenda.domrf.ru,18F4D069912D6B4AF5FB451D128,precertificate,20
arenda.domrf.ru,18F4D069912D6B4AF5FB451D128,precertificate,arenda.ahml.ru,18F4D08C2EFDCB4AF5FB46D9614,precertificate,22
arenda.ahml.ru,18F4D08C2EFDCB4AF5FB46D9614,precertificate,domrfdevelopment.ru,18F4D0A294C19B4AF5FB4DDEED9,precertificate,20
domrfdevelopment.ru,18F4D0A294C19B4AF5FB4DDEED9,precertificate,domrfdevelopment.rf,18F4D0BED7219B4AF5FB414E9D9,precertificate,21
domrfdevelopment.rf,18F4D0BED7219B4AF5FB414E9D9,precertificate,*.domrf.ru,18F4D0DD724DAB4AF5FB451FD7E,precertificate,22
*.domrf.ru,18F4D0DD724DAB4AF5FB451FD7E,precertificate,*.xn--d1auahegc7h.xn--p1ai,18F4D0F9905F4C9AF5FB4622AC9,precertificate,22
*.xn--d1auahegc7h.xn--p1ai,18F4D0F9905F4C9AF5FB4622AC9,precertificate,smmb-toggles01.vtb.ru,18F4D11243F256774DF08CC7307,precertificate,20
smmb-toggles01.vtb.ru,18F4D11243F256774DF08CC7307,precertificate,rosneft.com,18F4D12C43D42E70DDFD799DBCA,precertificate,20
rosneft.com,18F4D12C43D42E70DDFD799DBCA,precertificate,propusk.oopt.rkomi.ru,18F4D1487331F26C8AAC614744A,precertificate,20
propusk.oopt.rkomi.ru,18F4D1487331F26C8AAC614744A,precertificate,mobmsb.cdn.gpb.ru,18F4DB70149E6ECFD6904486D9D,precertificate,22
mobmsb.cdn.gpb.ru,18F4DB70149E6ECFD6904486D9D,precertificate,nikprint.ru,16A1B2D4F8254F354EA2649,precertificate,24
nikprint.ru,16A1B2D4F8254F354EA2649,precertificate,solidscan.ru,15AC2112305EC7423E7D1CF,precertificate,23
solidscan.ru,15AC2112305EC7423E7D1CF,precertificate,35.rospotrebnadzor.ru,18F57E3043873873552916AA036,precertificate,23
35.rospotrebnadzor.ru,18F57E3043873873552916AA036,precertificate,*.linuxtesting.ru,18F57E56E9CD9B4AFA3145883F3,precertificate,20
*.linuxtesting.ru,18F57E56E9CD9B4AFA3145883F3,precertificate,*.mcst.ru,18F57E81575D87C0AD88F681A4A,precertificate,21
*.mcst.ru,18F57E81575D87C0AD88F681A4A,precertificate,*.admblag.ru,18F57EB35B0BEA77BCDB2BAC2D0,precertificate,20
*.admblag.ru,18F57EB35B0BEA77BCDB2BAC2D0,precertificate,en.bscbalt.ru,18F57ED34C72B21A191AC276F84,precertificate,21
en.bscbalt.ru,18F57ED34C72B21A191AC276F84,precertificate,*.goroduglich.ru,18F57EEEA70B721B85B174582EB,precertificate,19
*.goroduglich.ru,18F57EEEA70B721B85B174582EB,precertificate,*.amperenergo.ru,18F57F0FB03D969CD0947826CFE,precertificate,22
*.amperenergo.ru,18F57F0FB03D969CD0947826CFE,precertificate,*.planar-elements.ru,18F57F346D70610511AD6168252,precertificate,18
*.planar-elements.ru,18F57F346D70610511AD6168252,precertificate,*.xn----ctbinfeaemoeg8aex8c.xn--p1ai,18F57F56214CAB87436A0DD9587,precertificate,23
*.xn----ctbinfeaemoeg8aex8c.xn--p1ai,18F57F56214CAB87436A0DD9587,precertificate,*.01.rospotrebnadzor.ru,18F57F73A3513D07479E7C5C852,precertificate,23
*.01.rospotrebnadzor.ru,18F57F73A3513D07479E7C5C852,precertificate,reg.ru,18F57FD992BDAB4AFB785656E00,precertificate,19
reg.ru,18F57FD992BDAB4AFB785656E00,precertificate,*.uor-nsk.ru,18F57FF4E2012C4E8BE3A638623,precertificate,19
*.uor-nsk.ru,18F57FF4E2012C4E8BE3A638623,precertificate,*.xn--b1afyi.xn--p1ai,18F5801DF5933B7AFC34C651547,precertificate,21
*.xn--b1afyi.xn--p1ai,18F5801DF5933B7AFC34C651547,precertificate,*.enpv.ru,18F58020375DAB4AFC34C2E353F,precertificate,18
*.enpv.ru,18F58020375DAB4AFC34C2E353F,precertificate,*.trudpravda.ru,18F58047C9418B699E9CFE36DAE,precertificate,20
*.trudpravda.ru,18F58047C9418B699E9CFE36DAE,precertificate,ahml.com,18F580680D7DAB4AF5FB42EBD19,precertificate,19
ahml.com,18F580680D7DAB4AF5FB42EBD19,precertificate,domrf.com,18F5808F603DAB4AF5FB456A230,precertificate,22
domrf.com,18F5808F603DAB4AF5FB456A230,precertificate,*.fguzmo.ru,18F580A905642403AF1BFB1E16E,precertificate,21
*.fguzmo.ru,18F580A905642403AF1BFB1E16E,precertificate,unitex.msk.ru,11147975E5E272A681558C7,precertificate,24
unitex.msk.ru,11147975E5E272A681558C7,precertificate,*.gavan-nsk.ru,18F580C3EF600344DCF57D1128E,precertificate,24
*.gavan-nsk.ru,18F580C3EF600344DCF57D1128E,precertificate,api.advosdevopsd.sberdevices.ru,18F580E718AFD579B5924225E51,precertificate,19
api.advosdevopsd.sberdevices.ru,18F580E718AFD579B5924225E51,precertificate,api.gcospd.sberdevices.ru,18F580E8CAD5D4890D125225E51,precertificate,21
api.gcospd.sberdevices.ru,18F580E8CAD5D4890D125225E51,precertificate,api.sgmd.sberdevices.ru,18F580EB0F42D8023D625225E51,precertificate,19
api.sgmd.sberdevices.ru,18F580EB0F42D8023D625225E51,precertificate,api.gcosnt.sberdevices.ru,18F580ECE3D8DF090D125225E51,precertificate,20
api.gcosnt.sberdevices.ru,18F580ECE3D8DF090D125225E51,precertificate,*arhzan.ru,18F58115D8C7B23D3D571EE34BA,precertificate,21
*arhzan.ru,18F58115D8C7B23D3D571EE34BA,precertificate,3d.ar-packaging.ru,16DFE0243C4F30BAFD4A76F,precertificate,26
3d.ar-packaging.ru,16DFE0243C4F30BAFD4A76F,precertificate,xn----7sbefzaxmh1adiew3b1gp.xn--p1ai,157BAC4F73F1A68CA16B2EF,precertificate,22
xn----7sbefzaxmh1adiew3b1gp.xn--p1ai,157BAC4F73F1A68CA16B2EF,precertificate,pod.dobry.store,18C63C9E4F5A764B160A316,precertificate,21
pod.dobry.store,18C63C9E4F5A764B160A316,precertificate,www.xn--80agg9aakijbij2b.xn--p1ai,18F70B6D8716B22B500F50B5427,precertificate,21
www.xn--80agg9aakijbij2b.xn--p1ai,18F70B6D8716B22B500F50B5427,precertificate,*.atsenergo.ru,18F70B9BBF82F30F636D459EA72,precertificate,21
*.atsenergo.ru,18F70B9BBF82F30F636D459EA72,precertificate,*.rpndon.ru,18F70C498820204D84280E00314,precertificate,22
*.rpndon.ru,18F70C498820204D84280E00314,precertificate,*.61.rospotrebnadzor.ru,18F70C4F7B30204D8BADEE1381B,precertificate,22
*.61.rospotrebnadzor.ru,18F70C4F7B30204D8BADEE1381B,precertificate,*.impuls-it.pro,18F70C8C4DCDA1F06C77FD7CB0F,precertificate,22
*.impuls-it.pro,18F70C8C4DCDA1F06C77FD7CB0F,precertificate,acs.payments.sberbank.ru,18F70CB5976370A76EC76FC0054,precertificate,20
acs.payments.sberbank.ru,18F70CB5976370A76EC76FC0054,precertificate,scs-response.sberbank.ru,18F70CB8F3723E9C9D2F0792FE5,precertificate,23
scs-response.sberbank.ru,18F70CB8F3723E9C9D2F0792FE5,precertificate,admin.spasibo.digital,18F70CBD165CFD39441BD8D1FD6,precertificate,20
admin.spasibo.digital,18F70CBD165CFD39441BD8D1FD6,precertificate,cert.spasibo.digital,18F70CC0965CF6BDF6ABD8D1FD6,precertificate,19
cert.spasibo.digital,18F70CC0965CF6BDF6ABD8D1FD6,precertificate,giftcertificates.spasibo.digital,18F70CC64D1CFEBBA42398C1FD6,precertificate,22
giftcertificates.spasibo.digital,18F70CC64D1CFEBBA42398C1FD6,precertificate,positron-test.mkb.ru,18F70CF4D58A0500DFA2293A5A3,precertificate,19
positron-test.mkb.ru,18F70CF4D58A0500DFA2293A5A3,precertificate,*.sb-chelny.ru,18F712F94259EFA1912E57C6568,precertificate,24
*.sb-chelny.ru,18F712F94259EFA1912E57C6568,precertificate,icare-russia.ru,15136A84FFCC28090A56C97,precertificate,24
icare-russia.ru,15136A84FFCC28090A56C97,precertificate,*.starcrb.ru,18F713B510C89A58264B713DADB,precertificate,23
*.starcrb.ru,18F713B510C89A58264B713DADB,precertificate,avto-batt.ru,1C5FDB798E60D69961D966A,precertificate,25
avto-batt.ru,1C5FDB798E60D69961D966A,precertificate,videmo.pro,1C607B3B3E76EB02719D496,precertificate,19
videmo.pro,1C607B3B3E76EB02719D496,precertificate,xn----otbathphbajnx.xn--p1ai,1060502924012B858A8F579,precertificate,25
xn----otbathphbajnx.xn--p1ai,1060502924012B858A8F579,precertificate,egentar.ru,1401A2E5EB1616D736A1BCE,precertificate,22
egentar.ru,1401A2E5EB1616D736A1BCE,precertificate,xn--80apbuld.xn--p1ai,141CDCC5931ACEDC07E7B5F,precertificate,19
xn--80apbuld.xn--p1ai,141CDCC5931ACEDC07E7B5F,precertificate,galacticgroup.ru,1E02290D58F584788A9CDD4,precertificate,23
galacticgroup.ru,1E02290D58F584788A9CDD4,precertificate,zavodgsho.ru,1C37C1FC98314DEE221165C,precertificate,19
zavodgsho.ru,1C37C1FC98314DEE221165C,precertificate,*.crc.ru,18F7B5CFF02863109EBABDBDE49,precertificate,24
*.crc.ru,18F7B5CFF02863109EBABDBDE49,precertificate,*.vconf.rt.ru,18F7B5F8592A7B4AF6F5890700A,precertificate,18
*.vconf.rt.ru,18F7B5F8592A7B4AF6F5890700A,precertificate,*.iconf.rt.ru,18F7B5FA7BCA4B4AF6F5890709E,precertificate,21
*.iconf.rt.ru,18F7B5FA7BCA4B4AF6F5890709E,precertificate,*.platform.tatar.ru,18F7B62531A80DB5CA8A5499233,precertificate,20
*.platform.tatar.ru,18F7B62531A80DB5CA8A5499233,precertificate,*.knk32.ru,18F7B6498EFDA69CD09C7BBDD0F,precertificate,20
*.knk32.ru,18F7B6498EFDA69CD09C7BBDD0F,precertificate,*.gavo.arsvo.ru,18F7B66DBCBD9B7F26CE2F0A648,precertificate,22
*.gavo.arsvo.ru,18F7B66DBCBD9B7F26CE2F0A648,precertificate,28.rospotrebnadzor.ru,18F7B68FFBF2ED4F4BBF2ABE632,precertificate,21
28.rospotrebnadzor.ru,18F7B68FFBF2ED4F4BBF2ABE632,precertificate,*.rospotrebnadzor.ru,18F7B6B0142A4BF608FEF71AE8C,precertificate,21
*.rospotrebnadzor.ru,18F7B6B0142A4BF608FEF71AE8C,precertificate,*.rostecnpf.ru,18F7B6D0AE2E4B4AF23E71BE347,precertificate,21
*.rostecnpf.ru,18F7B6D0AE2E4B4AF23E71BE347,precertificate,iap.nso.ru,18F7B6F1D897783FA16286D9DB6,precertificate,21
iap.nso.ru,18F7B6F1D897783FA16286D9DB6,precertificate,pos.vtbreg.ru,18F7B7112F470B5AFBB4E8ECF80,precertificate,23
pos.vtbreg.ru,18F7B7112F470B5AFBB4E8ECF80,precertificate,*.betcity.ru,18F7B7431FCDE1402C2B6FC905E,precertificate,19
*.betcity.ru,18F7B7431FCDE1402C2B6FC905E,precertificate,*.bkfortuna.ru,18F7B744C64CEC362C2B6FC90DE,precertificate,20
*.bkfortuna.ru,18F7B744C64CEC362C2B6FC90DE,precertificate,*.ok.ru,18F7B7668C6A939FCC270934C74,precertificate,20
*.ok.ru,18F7B7668C6A939FCC270934C74,precertificate,*.technoscore.ru,18F7B77F74E2EB5AF070E1AC8DB,precertificate,21
*.technoscore.ru,18F7B77F74E2EB5AF070E1AC8DB,precertificate,*.minfin.rk.gov.ru,18F7B7A5580CA796585EE75F3B0,precertificate,23
*.minfin.rk.gov.ru,18F7B7A5580CA796585EE75F3B0,precertificate,webrds.corp.sigma.sbrf.ru,18F7B7D0FAF9E0EAEB3CEC99F77,precertificate,20
webrds.corp.sigma.sbrf.ru,18F7B7D0FAF9E0EAEB3CEC99F77,precertificate,target.vk.ru,18F7B7F94C9AEF6A8D6D7649AC5,precertificate,21
target.vk.ru,18F7B7F94C9AEF6A8D6D7649AC5,precertificate,*.alfastrah.com,18F7B8200054D8BAF4B277CB376,precertificate,23
*.alfastrah.com,18F7B8200054D8BAF4B277CB376,precertificate,*.rosseti.ru,18F7B862CA98B44052A9E1F2C77,precertificate,21
*.rosseti.ru,18F7B862CA98B44052A9E1F2C77,precertificate,login.unicredit.ru,18F7BF1F33CF86FAE019A4D8AFE,precertificate,21
login.unicredit.ru,18F7BF1F33CF86FAE019A4D8AFE,precertificate,*.pp.sovcomins.ru,18F7BFC89815D019B50F5800FD0,precertificate,22
