Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
*.1cnul.ru,1806B210C1DDAB4AFEB4CD0A407,precertificate,1cfresh.ru,1806B21216DDAB4AFEB4CC63E07,precertificate,17
1cfresh.ru,1806B21216DDAB4AFEB4CC63E07,precertificate,*.cge48.ru,1806B242F1F9A0444C39FE5B562,precertificate,22
*.cge48.ru,1806B242F1F9A0444C39FE5B562,precertificate,*.avtotehnik.com,1806B262D954567B682759A4286,precertificate,19
*.avtotehnik.com,1806B262D954567B682759A4286,precertificate,idemo.bspb.ru,1806B282D6C31A273DC05583851,precertificate,21
idemo.bspb.ru,1806B282D6C31A273DC05583851,precertificate,ibank.psib.ru,1806B2A067C8F7818D9B348430B,precertificate,24
ibank.psib.ru,1806B2A067C8F7818D9B348430B,precertificate,*.logoped-tinao.ru,1806B2D25F5063EA4AFC7227C69,precertificate,20
*.logoped-tinao.ru,1806B2D25F5063EA4AFC7227C69,precertificate,*.corpkometa.ru,1806B95D0D3D4CAAF837A4B78B6,precertificate,21
*.corpkometa.ru,1806B95D0D3D4CAAF837A4B78B6,precertificate,m1.zcloud.ru,1806BA353EFDAB4A79FD2E50D00,precertificate,21
m1.zcloud.ru,1806BA353EFDAB4A79FD2E50D00,precertificate,sogaz-life.ru,1806BA795AE4867AF5FF82C5184,precertificate,21
sogaz-life.ru,1806BA795AE4867AF5FF82C5184,precertificate,vkteams.exportcenter.ru,1806BAA0486B8AC95763377C308,precertificate,20
vkteams.exportcenter.ru,1806BAA0486B8AC95763377C308,precertificate,corporate.psbank.ru,1806F2ACBA6C99DAD40B555141B,precertificate,25
corporate.psbank.ru,1806F2ACBA6C99DAD40B555141B,precertificate,ib2.psbank.ru,1806F2E74D2C99D52A48455141B,precertificate,23
ib2.psbank.ru,1806F2E74D2C99D52A48455141B,precertificate,openapi.psbank.ru,1806F30D1ABC99D560B8955141B,precertificate,22
openapi.psbank.ru,1806F30D1ABC99D560B8955141B,precertificate,lk-ecomm.psbank.ru,1806F325490C99D6CAE9D55141B,precertificate,21
lk-ecomm.psbank.ru,1806F325490C99D6CAE9D55141B,precertificate,push-ismg.psbank.ru,1806F3451AFC91D1322B055141B,precertificate,22
push-ismg.psbank.ru,1806F3451AFC91D1322B055141B,precertificate,mydss.psbank.ru,1806F36137DC91D775E8755141B,precertificate,21
mydss.psbank.ru,1806F36137DC91D775E8755141B,precertificate,3ds.payment.ru,1806F37EE13C9E578A58555141B,precertificate,19
3ds.payment.ru,1806F37EE13C9E578A58555141B,precertificate,*.aksayland.ru,1806F39BC4276D711493E01A543,precertificate,20
*.aksayland.ru,1806F39BC4276D711493E01A543,precertificate,*.mkb-broker.ru,1806F3B8600A4B4042E95776D81,precertificate,21
*.mkb-broker.ru,1806F3B8600A4B4042E95776D81,precertificate,bmpdfs.ingos.ru,1806F93A012DAB4B2A201780564,precertificate,24
bmpdfs.ingos.ru,1806F93A012DAB4B2A201780564,precertificate,bonus.ingos.ru,1806F956067DAB4B2A201388C30,precertificate,22
bonus.ingos.ru,1806F956067DAB4B2A201388C30,precertificate,*.acron.ru,1806F971846DAB4AF971072F903,precertificate,22
*.acron.ru,1806F971846DAB4AF971072F903,precertificate,goskatalog.givc.ru,1806F98DB353154B18E1EF95638,precertificate,23
goskatalog.givc.ru,1806F98DB353154B18E1EF95638,precertificate,*.reggarant.ru,1806F9ABE1AEF8F4FBA310B1A97,precertificate,23
*.reggarant.ru,1806F9ABE1AEF8F4FBA310B1A97,precertificate,*.sberapps-dev.sber.ru,1807064C7A6278AAFB3CE090E2E,precertificate,25
*.sberapps-dev.sber.ru,1807064C7A6278AAFB3CE090E2E,precertificate,*.sberapps-dev-qa.sber.ru,1807064DB4F3343AEB3CE097E40,precertificate,19
*.sberapps-dev-qa.sber.ru,1807064DB4F3343AEB3CE097E40,precertificate,*.sberapps-test.sber.ru,1807064E91721C9AFB3CE096A36,precertificate,19
*.sberapps-test.sber.ru,1807064E91721C9AFB3CE096A36,precertificate,*.sberapps.sber.ru,1807064F31F35B7AFB3CE09DAD9,precertificate,20
*.sberapps.sber.ru,1807064F31F35B7AFB3CE09DAD9,precertificate,*.detinso.ru,180706A0F612020783FFF817C83,precertificate,24
*.detinso.ru,180706A0F612020783FFF817C83,precertificate,*.tfomseao.ru,180706C044FA364974D5AD5C682,precertificate,22
*.tfomseao.ru,180706C044FA364974D5AD5C682,precertificate,mail.sivilab.ru,180706D9814D79B22E65CF0A1C2,precertificate,20
mail.sivilab.ru,180706D9814D79B22E65CF0A1C2,precertificate,*.edmon.ru,180706F3F1A5A4327AD52A5E4FC,precertificate,19
*.edmon.ru,180706F3F1A5A4327AD52A5E4FC,precertificate,credit.rgsbank.ru,18070716F11684D2D9054B36CA8,precertificate,21
credit.rgsbank.ru,18070716F11684D2D9054B36CA8,precertificate,*.centrinvest.ru,180707375812A5C5149B69C90EB,precertificate,21
*.centrinvest.ru,180707375812A5C5149B69C90EB,precertificate,sogaz-med.ru,180708032865F671BEF00ECF34B,precertificate,19
sogaz-med.ru,180708032865F671BEF00ECF34B,precertificate,*.region.ru,1807082193F7E72FDE57790532B,precertificate,19
*.region.ru,1807082193F7E72FDE57790532B,precertificate,stagingmy.centrinvest.ru,1807083EA4A2A5C5DEF659C90EB,precertificate,19
stagingmy.centrinvest.ru,1807083EA4A2A5C5DEF659C90EB,precertificate,*.infosysco.ru,1807085B4936E375CCD69DD1D42,precertificate,20
*.infosysco.ru,1807085B4936E375CCD69DD1D42,precertificate,online.rgsbank.ru,1807539859B684DBD044CB36CA8,precertificate,22
online.rgsbank.ru,1807539859B684DBD044CB36CA8,precertificate,m2q.region.broker,180753C08A4B4A0EE37D2D80720,precertificate,21
m2q.region.broker,180753C08A4B4A0EE37D2D80720,precertificate,*.geosteering.ru,180753DD8CA7424037DEED05AB0,precertificate,20
*.geosteering.ru,180753DD8CA7424037DEED05AB0,precertificate,mobipay.centrinvest.ru,180753FBDF82A5C553A849C90EB,precertificate,22
mobipay.centrinvest.ru,180753FBDF82A5C553A849C90EB,precertificate,*.spas-ipoteka.ru,18075425F321946AEF7B99C1393,precertificate,21
*.spas-ipoteka.ru,18075425F321946AEF7B99C1393,precertificate,*.spasskievorota.ru,180754279339678A8F7B99C9315,precertificate,20
*.spasskievorota.ru,180754279339678A8F7B99C9315,precertificate,*.mgsu.ru,18075446B394DE67872506E3169,precertificate,21
*.mgsu.ru,18075446B394DE67872506E3169,precertificate,*.yuginterseti.ru,18094CABF81900B21EB9B8E2CDD,precertificate,23
*.yuginterseti.ru,18094CABF81900B21EB9B8E2CDD,precertificate,*.solidbroker.ru,18094CE3525A6B4AF2379DCA2D6,precertificate,20
*.solidbroker.ru,18094CE3525A6B4AF2379DCA2D6,precertificate,*.xn--80aapjlqdvtdo.xn--p1ai,18094D1B61AD143CBB360ADE744,precertificate,18
*.xn--80aapjlqdvtdo.xn--p1ai,18094D1B61AD143CBB360ADE744,precertificate,*.infarktanet.ru,18094D1C47CD1A306519B11D944,precertificate,20
*.infarktanet.ru,18094D1C47CD1A306519B11D944,precertificate,*.kges.ru,18094D3FE5B65B2E08E3D46B7F8,precertificate,23
*.kges.ru,18094D3FE5B65B2E08E3D46B7F8,precertificate,*.iep.ru,18094D5E73A2B4CD117C2A9037B,precertificate,21
*.iep.ru,18094D5E73A2B4CD117C2A9037B,precertificate,*.fontvielle.ru,18094D8E2D323B7AF0301767D53,precertificate,20
*.fontvielle.ru,18094D8E2D323B7AF0301767D53,precertificate,weber-facade.ru,18094DAC53A1666030721A83688,precertificate,21
weber-facade.ru,18094DAC53A1666030721A83688,precertificate,*.mgsu.ru,18094DCB56A4DE67872506E3169,precertificate,21
*.mgsu.ru,18094DCB56A4DE67872506E3169,precertificate,*.licey7minusa.ru,1809813E30E5520EFA59E60120D,precertificate,24
*.licey7minusa.ru,1809813E30E5520EFA59E60120D,precertificate,csenter.ru,1809815F81E5A67D9EE0BDA3000,precertificate,20
csenter.ru,1809815F81E5A67D9EE0BDA3000,precertificate,ozon-dostavka.ru,180981825851F9A7119C0DCB319,precertificate,19
ozon-dostavka.ru,180981825851F9A7119C0DCB319,precertificate,learning.ozon.ru,18098183497D33E7819C0DCB3D9,precertificate,17
learning.ozon.ru,18098183497D33E7819C0DCB3D9,precertificate,o-courier.ru,18098184C576DB682D4A2618119,precertificate,20
o-courier.ru,18098184C576DB682D4A2618119,precertificate,*.icabinet.bspb.ru,180981AB10E9EB806D02747A6A0,precertificate,20
*.icabinet.bspb.ru,180981AB10E9EB806D02747A6A0,precertificate,*.acskapital.bspb.ru,180981C47DC98B806D027AF26AC,precertificate,20
*.acskapital.bspb.ru,180981C47DC98B806D027AF26AC,precertificate,*.acs.bspb.ru,180981E0D7A9FB806D0274BBF57,precertificate,21
*.acs.bspb.ru,180981E0D7A9FB806D0274BBF57,precertificate,*.acs2.bspb.ru,18098205EE99FB806D02709A247,precertificate,22
*.acs2.bspb.ru,18098205EE99FB806D02709A247,precertificate,*.acscity.bspb.ru,180982238009FB806D0279DAAA6,precertificate,22
*.acscity.bspb.ru,180982238009FB806D0279DAAA6,precertificate,*.mpi.bspb.ru,18098248C689FB806D027E5A057,precertificate,23
*.mpi.bspb.ru,18098248C689FB806D027E5A057,precertificate,*.roscongress.org,180982EA4E320E51CEF5DD2868A,precertificate,20
*.roscongress.org,180982EA4E320E51CEF5DD2868A,precertificate,*.solid.com.ru,1809831556DC5B4AF2379BC0C3C,precertificate,21
*.solid.com.ru,1809831556DC5B4AF2379BC0C3C,precertificate,*.evotorpay.ru,180983357F42DD6518EEC675CD6,precertificate,19
*.evotorpay.ru,180983357F42DD6518EEC675CD6,precertificate,cloud.psbank.ru,18098350591C91DC8438755141B,precertificate,22
cloud.psbank.ru,18098350591C91DC8438755141B,precertificate,cpma.psbank.ru,18098440B5DC99DC1EB8555141B,precertificate,23
cpma.psbank.ru,18098440B5DC99DC1EB8555141B,precertificate,www.psbank.ru,1809846468DC91D84BF8455141B,precertificate,23
www.psbank.ru,1809846468DC91D84BF8455141B,precertificate,kmbtraining.ru,1809847EBEBC9AB05E58555141B,precertificate,18
kmbtraining.ru,1809847EBEBC9AB05E58555141B,precertificate,invest.psbank.ru,1809849D75AC91D474B8255141B,precertificate,23
invest.psbank.ru,1809849D75AC91D474B8255141B,precertificate,democorporate.psbank.ru,1809858F14EC99DAD97BB56141B,precertificate,20
democorporate.psbank.ru,1809858F14EC99DAD97BB56141B,precertificate,conversion.psbank.ru,180985BFDC9C99DBC30E555141B,precertificate,20
conversion.psbank.ru,180985BFDC9C99DBC30E555141B,precertificate,divrating.ru,18098653DD1C973850B8455141B,precertificate,20
divrating.ru,18098653DD1C973850B8455141B,precertificate,*.chatdev.psbank.ru,1809867131FC99D0BEEBB55141B,precertificate,22
*.chatdev.psbank.ru,1809867131FC99D0BEEBB55141B,precertificate,*.chattest.psbank.ru,1809868931DC91DA340FB55141B,precertificate,21
*.chattest.psbank.ru,1809868931DC91DA340FB55141B,precertificate,*.chat.psbank.ru,180986A552AC91D7A9B8355141B,precertificate,20
*.chat.psbank.ru,180986A552AC91D7A9B8355141B,precertificate,gazprombank.investments,180986BFBC8DCB2DA7DD1C1BB01,precertificate,21
gazprombank.investments,180986BFBC8DCB2DA7DD1C1BB01,precertificate,gpbin.app,180986E3087DAB4DA7D5163DB19,precertificate,20
gpbin.app,180986E3087DAB4DA7D5163DB19,precertificate,idp.gazprombank.investments,180986FE7AE89D6DA7DD1C1BB81,precertificate,21
idp.gazprombank.investments,180986FE7AE89D6DA7DD1C1BB81,precertificate,phyche.ac.ru,180987256FEE2F49FAAEDA8C631,precertificate,22
phyche.ac.ru,180987256FEE2F49FAAEDA8C631,precertificate,*.xn----7sbbfrodpunestbpv6a7knb.xn--p1ai,1809876B8864D8F7FE571E5371B,precertificate,21
*.xn----7sbbfrodpunestbpv6a7knb.xn--p1ai,1809876B8864D8F7FE571E5371B,precertificate,do.ipk19.ru,180987878D37AB60A90FA4C81CE,precertificate,23
do.ipk19.ru,180987878D37AB60A90FA4C81CE,precertificate,*.alfaacademzdrav.ru,180987B0D3CB945A84B277CCF18,precertificate,19
*.alfaacademzdrav.ru,180987B0D3CB945A84B277CCF18,precertificate,*.alfahealth.ru,180987D8388598BAF4B277CFFE4,precertificate,19
*.alfahealth.ru,180987D8388598BAF4B277CFFE4,precertificate,*.report.wsm.alfastrah.ru,180987EF453D7AE554B277C5F07,precertificate,22
*.report.wsm.alfastrah.ru,180987EF453D7AE554B277C5F07,precertificate,*.gasu.ru,18098807F6E0F0DA3FA05054357,precertificate,23
*.gasu.ru,18098807F6E0F0DA3FA05054357,precertificate,*.id-solutions.ru,18098827D55472D7D0E63ED945B,precertificate,20
*.id-solutions.ru,18098827D55472D7D0E63ED945B,precertificate,sevesk.ru,1809884A91EDD693C7E65510699,precertificate,21
sevesk.ru,1809884A91EDD693C7E65510699,precertificate,*.cardio.ru,1809886906C6597D53588229DE2,precertificate,21
*.cardio.ru,1809886906C6597D53588229DE2,precertificate,*.belspravka.ru,180988821A9AABE28D1F5243F32,precertificate,22
*.belspravka.ru,180988821A9AABE28D1F5243F32,precertificate,otp.sberbank.ru,180B36B34ACF82D437CC8177FAC,precertificate,24
otp.sberbank.ru,180B36B34ACF82D437CC8177FAC,precertificate,*.ao-rr.ru,180B372B4CB33ABAFB3FA9FAF53,precertificate,22
*.ao-rr.ru,180B372B4CB33ABAFB3FA9FAF53,precertificate,*.facef.ru,180B372C9034CABAFB3FA9FAF81,precertificate,19
*.facef.ru,180B372C9034CABAFB3FA9FAF81,precertificate,*.bris-cloud.ru,180B372D420D641ACB3FA9FAFF6,precertificate,19
*.bris-cloud.ru,180B372D420D641ACB3FA9FAFF6,precertificate,*.uecard.ru,180B372E149768AAFB3FA9FAF4A,precertificate,22
*.uecard.ru,180B372E149768AAFB3FA9FAF4A,precertificate,*.strelkacard.ru,180B372F8C40373A8B3FA9FAF4A,precertificate,18
*.strelkacard.ru,180B372F8C40373A8B3FA9FAF4A,precertificate,*.rrtp.ru,180B37303CB45BBAFB3FA9FAF5A,precertificate,19
*.rrtp.ru,180B37303CB45BBAFB3FA9FAF5A,precertificate,*.secgw.ru,180B37312A39EABAFB3FA9FAF86,precertificate,19
*.secgw.ru,180B37312A39EABAFB3FA9FAF86,precertificate,*.sadikclick.ru,180B3863DFB2D1E06CB20CA8B65,precertificate,22
*.sadikclick.ru,180B3863DFB2D1E06CB20CA8B65,precertificate,*.tot.technology,180B38F542F28B5AF2BC095FD26,precertificate,22
*.tot.technology,180B38F542F28B5AF2BC095FD26,precertificate,*.xn--80aaabuuaqgs5ajv.xn--p1ai,180B38F900A2C4D552BC02518EF,precertificate,19
*.xn--80aaabuuaqgs5ajv.xn--p1ai,180B38F900A2C4D552BC02518EF,precertificate,aonb.astranet.ru,180B3939F7B2266EC0D03FD304D,precertificate,21
aonb.astranet.ru,180B3939F7B2266EC0D03FD304D,precertificate,*.roskazna.gov.ru,180B39680520C4DAF5FD99B0227,precertificate,20
*.roskazna.gov.ru,180B39680520C4DAF5FD99B0227,precertificate,bss.in-bank.ru,180B3977F622590B7D75F2B4F6A,precertificate,21
bss.in-bank.ru,180B3977F622590B7D75F2B4F6A,precertificate,*.minsport.gov.ru,180B398EA73279B8F09F0D3A89D,precertificate,20
*.minsport.gov.ru,180B398EA73279B8F09F0D3A89D,precertificate,apiservicecouriers.open.ru,180B399EABA8C2573585AFD4627,precertificate,22
apiservicecouriers.open.ru,180B399EABA8C2573585AFD4627,precertificate,*.ingos-m.ru,180B39A149B13DA2B1AECE06568,precertificate,20
*.ingos-m.ru,180B39A149B13DA2B1AECE06568,precertificate,*.itc48.ru,180B39B0C5DE216605059B0B659,precertificate,21
*.itc48.ru,180B39B0C5DE216605059B0B659,precertificate,*.ikir.ru,180B39D0DF9D405A51EE8A82E89,precertificate,23
*.ikir.ru,180B39D0DF9D405A51EE8A82E89,precertificate,*.npf-transneft.ru,180B39DE01C4C65F91B0C3F0809,precertificate,19
*.npf-transneft.ru,180B39DE01C4C65F91B0C3F0809,precertificate,*.zakupki.gov.ru,180B39EDD6E1BB3AF5FD9AF9A02,precertificate,19
*.zakupki.gov.ru,180B39EDD6E1BB3AF5FD9AF9A02,precertificate,aso.bashkortostan.ru,180B39FAD979739BB241E3A44E9,precertificate,20
aso.bashkortostan.ru,180B39FAD979739BB241E3A44E9,precertificate,ovaldbru.altx-soft.ru,180B3A1348E360139C68F37CC41,precertificate,24
ovaldbru.altx-soft.ru,180B3A1348E360139C68F37CC41,precertificate,*.dcapital.ru,180B3A228B82E4BAFF394620EF7,precertificate,22
*.dcapital.ru,180B3A228B82E4BAFF394620EF7,precertificate,*.torgi223.ru,180B3A2E4CBF320917AFD9A2862,precertificate,21
*.torgi223.ru,180B3A2E4CBF320917AFD9A2862,precertificate,*.npfb.ru,180B3A395545B70CB3CD24458AA,precertificate,22
*.npfb.ru,180B3A395545B70CB3CD24458AA,precertificate,*.krascor.ru,180B7F99A37B3C039D931B42787,precertificate,24
*.krascor.ru,180B7F99A37B3C039D931B42787,precertificate,m.ms-box.ru,180B7FCAB86F283CEB45D4E092B,precertificate,21
m.ms-box.ru,180B7FCAB86F283CEB45D4E092B,precertificate,*.pskov.ru,180B7FEA93F4C882CFFB6A9D22B,precertificate,20
*.pskov.ru,180B7FEA93F4C882CFFB6A9D22B,precertificate,*.aton.ru,180B80076A8DAB4AA0457F00300,precertificate,21
*.aton.ru,180B80076A8DAB4AA0457F00300,precertificate,*.solidsk.ru,180B80261DEF584A51FAF00B5CF,precertificate,21
*.solidsk.ru,180B80261DEF584A51FAF00B5CF,precertificate,*.aeroexpress.ru,180B80416863ED733A6699A58D8,precertificate,21
*.aeroexpress.ru,180B80416863ED733A6699A58D8,precertificate,*.cnshb.ru,180B80F237DE882B2A2A4E653F9,precertificate,22
*.cnshb.ru,180B80F237DE882B2A2A4E653F9,precertificate,*.xn--90axmqc.xn--p1ai,180B80F386E57BCB2A2A4FE9F47,precertificate,19
*.xn--90axmqc.xn--p1ai,180B80F386E57BCB2A2A4FE9F47,precertificate,*.sbbuild.ru,180B8135094C5B4AFEB5B577467,precertificate,22
*.sbbuild.ru,180B8135094C5B4AFEB5B577467,precertificate,*.sbdevelop.ru,180B813696DADABAFEB860F35F6,precertificate,22
*.sbdevelop.ru,180B813696DADABAFEB860F35F6,precertificate,*.sberbuild.ru,180B8137A25A7B4AFEB5B5724F7,precertificate,20
*.sberbuild.ru,180B8137A25A7B4AFEB5B5724F7,precertificate,*.hh.ru,180B816FDBB624BAE975DE17EFD,precertificate,21
*.hh.ru,180B816FDBB624BAE975DE17EFD,precertificate,*.donses.ru,180B81918D29B58F53BB32CCD7E,precertificate,20
*.donses.ru,180B81918D29B58F53BB32CCD7E,precertificate,fes.nspk.ru,180B81AEC5ADAB4DE7C63040C00,precertificate,19
fes.nspk.ru,180B81AEC5ADAB4DE7C63040C00,precertificate,sandbox.fes.nspk.ru,180B81CE50ADAB4DE7C63AB850D,precertificate,18
sandbox.fes.nspk.ru,180B81CE50ADAB4DE7C63AB850D,precertificate,*.sapod.ru,180B81E857AC259B63CF0DBAF4D,precertificate,20
*.sapod.ru,180B81E857AC259B63CF0DBAF4D,precertificate,e-staff.psbank.ru,180B820793AC99D13028955141B,precertificate,21
e-staff.psbank.ru,180B820793AC99D13028955141B,precertificate,*.lk.psbank.ru,180B8225DC9C91D6B938555141B,precertificate,23
*.lk.psbank.ru,180B8225DC9C91D6B938555141B,precertificate,www.finam.ru,180B823EEBA71EBB08C5F2B866F,precertificate,22
www.finam.ru,180B823EEBA71EBB08C5F2B866F,precertificate,*.alfastrah.com,180BCC718724D8BAF4B277CB376,precertificate,22
*.alfastrah.com,180BCC718724D8BAF4B277CB376,precertificate,*.ax-team.ru,180BCC93A805AF51B2AABA70900,precertificate,21
*.ax-team.ru,180BCC93A805AF51B2AABA70900,precertificate,*.ax-team.com,180BCCB0AD8DE9399366AFF50CC,precertificate,19
*.ax-team.com,180BCCB0AD8DE9399366AFF50CC,precertificate,a.ms-box.ru,180BCCC9A68F283CE595F4E092B,precertificate,22
a.ms-box.ru,180BCCC9A68F283CE595F4E092B,precertificate,*.gazeks.com,180BCCE6670DA455F65B63DBD1F,precertificate,23
*.gazeks.com,180BCCE6670DA455F65B63DBD1F,precertificate,*.sakha.gov.ru,180BCCFC3BF4CDC69543E48BC1C,precertificate,20
*.sakha.gov.ru,180BCCFC3BF4CDC69543E48BC1C,precertificate,school2.glolime.ru,180BCD1378F16B652084CDE2FE9,precertificate,19
school2.glolime.ru,180BCD1378F16B652084CDE2FE9,precertificate,www.psbinvest.ru,180BCD349F0C90B37EE8255141B,precertificate,21
www.psbinvest.ru,180BCD349F0C90B37EE8255141B,precertificate,www.kges.ru,180BCD4CE3665B2E0CE3F31B7F8,precertificate,22
www.kges.ru,180BCD4CE3665B2E0CE3F31B7F8,precertificate,gutains.ru,180BD58E4A6F1ADC7CA16B0E687,precertificate,21
gutains.ru,180BD58E4A6F1ADC7CA16B0E687,precertificate,*.mkb-am.ru,180BD5A57CADDB4042E957717E8,precertificate,21
*.mkb-am.ru,180BD5A57CADDB4042E957717E8,precertificate,*.integro.ru,180BD5B49B50A91CFB123EC0511,precertificate,21
*.integro.ru,180BD5B49B50A91CFB123EC0511,precertificate,*.kolobox.ru,180BD5C0006D97D4834DFAD30FC,precertificate,21
*.kolobox.ru,180BD5C0006D97D4834DFAD30FC,precertificate,*.libyaya.ru,180BD5CCA92025531D80CCE8E36,precertificate,20
*.libyaya.ru,180BD5CCA92025531D80CCE8E36,precertificate,*.smartmed.center,180BD5D7D59AC89CC2332E86831,precertificate,20
*.smartmed.center,180BD5D7D59AC89CC2332E86831,precertificate,*.n3health.ru,180BD5EAD987C2E0FBAB731B60F,precertificate,21
*.n3health.ru,180BD5EAD987C2E0FBAB731B60F,precertificate,*.kubanfarm.ru,180BD5F777F981B337CF3100F2D,precertificate,20
*.kubanfarm.ru,180BD5F777F981B337CF3100F2D,precertificate,test.konversta.com,180BD60B3282C1647078D9C2DCA,precertificate,21
test.konversta.com,180BD60B3282C1647078D9C2DCA,precertificate,test.konversta.ru,180BD611B9C2C16470733EEFA7F,precertificate,17
test.konversta.ru,180BD611B9C2C16470733EEFA7F,precertificate,*.pnzgu.ru,180BD623CBDAECE3DD75429EEC5,precertificate,22
*.pnzgu.ru,180BD623CBDAECE3DD75429EEC5,precertificate,*.khv27.ru,180BD62DCE85E7B161C73ECDB41,precertificate,21
*.khv27.ru,180BD62DCE85E7B161C73ECDB41,precertificate,*.rt-dc.ru,180BD63C20B9CC9AF6B8D8BC1AB,precertificate,20
*.rt-dc.ru,180BD63C20B9CC9AF6B8D8BC1AB,precertificate,*.apchr.ru,180BD6692030800128E2324E097,precertificate,22
*.apchr.ru,180BD6692030800128E2324E097,precertificate,isnbank.ru,180BD679EC1A2B3CBF3E1F2F85B,precertificate,21
isnbank.ru,180BD679EC1A2B3CBF3E1F2F85B,precertificate,admin.tomsk.ru,180BD688D8B8922A1687822070A,precertificate,23
admin.tomsk.ru,180BD688D8B8922A1687822070A,precertificate,btlabs.ru,180BD69627E605223D7CB33489B,precertificate,20
btlabs.ru,180BD69627E605223D7CB33489B,precertificate,*.src-planeta.ru,180BD6A8CEC97D011F4A284ABBC,precertificate,21
*.src-planeta.ru,180BD6A8CEC97D011F4A284ABBC,precertificate,*.chance48.ru,180D1D64695F107F633E4DBD0DE,precertificate,21
*.chance48.ru,180D1D64695F107F633E4DBD0DE,precertificate,*.chance48.ru,180D1D858AC56FA78AF9A15CBDD,precertificate,20
*.chance48.ru,180D1D858AC56FA78AF9A15CBDD,precertificate,*.reso-life.ru,180D1DA5B0C691CA42FDEF4B25B,precertificate,23
*.reso-life.ru,180D1DA5B0C691CA42FDEF4B25B,precertificate,*.sopomosch.ru,180D1DC3D63A7E39D4E50598288,precertificate,17
*.sopomosch.ru,180D1DC3D63A7E39D4E50598288,precertificate,*.in-bank.ru,180D1DE417B9549A8D75F2B4F6A,precertificate,21
*.in-bank.ru,180D1DE417B9549A8D75F2B4F6A,precertificate,*.lifepoint.club,180D1DFDE034871A0AB9E9EEF99,precertificate,22
*.lifepoint.club,180D1DFDE034871A0AB9E9EEF99,precertificate,*.vorkuta.ru,180D1E2DFA1AB361FDB563290E2,precertificate,20
*.vorkuta.ru,180D1E2DFA1AB361FDB563290E2,precertificate,*.aslife.ru,180D1E4717B6CCAAFAB9E9EEF1D,precertificate,19
*.aslife.ru,180D1E4717B6CCAAFAB9E9EEF1D,precertificate,inkakhran.ru,180D1EA3261FAB87955AED8BBA3,precertificate,21
inkakhran.ru,180D1EA3261FAB87955AED8BBA3,precertificate,*.api.express.aslife.ru,180D1EB9BA9F496904B277CEF68,precertificate,20
*.api.express.aslife.ru,180D1EB9BA9F496904B277CEF68,precertificate,api.alfa-plata.alfastrah.ru,180D1ED1A918074B348277C5F87,precertificate,21
api.alfa-plata.alfastrah.ru,180D1ED1A918074B348277C5F87,precertificate,demo-user.alfa-plata.alfastrah.ru,180D1EEC510800CB986277C5F87,precertificate,19
demo-user.alfa-plata.alfastrah.ru,180D1EEC510800CB986277C5F87,precertificate,user.alfa-plata.alfastrah.ru,180D1F05120804C324D277C5F87,precertificate,19
user.alfa-plata.alfastrah.ru,180D1F05120804C324D277C5F87,precertificate,demo-api.alfa-plata.alfastrah.ru,180D1F1D77880D4762D277C5F87,precertificate,18
